,기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익
1195,엔케이,2019,,,,,,
1196,엔피씨,2019,,,,,,
1197,엘에스일렉트릭,2021,"2,796,731,557,614","1,323,312,292,962","1,473,419,264,652","2,668,264,980,253","155,131,916,609","85,310,345,509"
1198,엘에스일렉트릭,2020,"2,540,396,071,840","1,126,926,170,718","1,413,469,901,122","2,402,672,528,424","133,713,579,421","85,485,546,630"
1199,엘에스일렉트릭,2019,"2,538,144,406,862","1,175,461,604,523","1,362,682,802,339","2,346,848,548,538","168,548,576,962","103,042,611,501"
1200,영보화학,2021,"179,898,107,295","24,685,849,929","155,212,257,366","99,741,752,888","5,919,229,106","3,501,714,002"
1201,영보화학,2020,"174,719,741,281","27,197,470,265","147,522,271,016","107,368,553,479","4,410,863,710","2,658,898,067"
1202,영보화학,2019,"180,831,115,939","34,082,513,303","146,748,602,636","131,196,067,839","8,447,324,046","4,753,725,147"
1203,영원무역,2021,"3,547,620,437,780","1,113,408,478,688","2,434,211,959,092","2,792,518,463,435","442,515,129,012","334,303,486,017"
1204,영원무역,2020,"3,038,285,285,380","1,044,287,669,028","1,993,997,616,352","2,466,374,429,266","259,688,519,331","182,425,908,251"
1205,영원무역,2019,"3,104,545,848,395","1,135,550,954,689","1,968,994,893,706","2,388,266,483,185","237,649,015,875","174,282,786,708"
1206,영원무역홀딩스,2021,"4,325,576,166,733","1,170,497,824,939","3,155,078,341,794","3,240,513,827,424","570,492,659,317","446,829,434,889"
1207,영원무역홀딩스,2020,"3,732,514,860,246","1,115,409,879,234","2,617,104,981,012","2,850,956,468,358","340,765,358,047","234,465,776,622"
1208,영원무역홀딩스,2019,"3,789,427,813,762","1,213,687,376,031","2,575,740,437,731","2,737,959,365,703","298,988,113,176","227,683,258,590"
1209,영진약품,2021,"194,095,213,047","89,209,750,580","104,885,462,467","196,067,241,848","-13,877,505,422","-11,582,456,195"
1210,영진약품,2020,"188,100,729,627","73,668,890,394","114,431,839,233","208,463,639,670","381,453,028","-133,121,317"
1211,영진약품,2019,"200,445,669,435","84,694,521,338","115,751,148,097","220,516,292,415","9,982,030,781","5,029,923,813"
1212,영풍,2019,,,,,,
1213,영풍제지,2021,"209,596,339,151","77,558,898,577","132,037,440,574","120,612,511,549","8,098,496,224","6,342,599,451"
1214,영풍제지,2020,"202,117,557,861","75,568,184,418","126,549,373,443","98,155,184,916","10,214,173,665","8,524,501,268"
1215,영풍제지,2019,"139,524,104,885","19,838,156,161","119,685,948,724","99,673,570,313","10,877,241,768","9,277,190,837"
1216,영화금속,2021,"211,560,372,817","150,705,229,837","60,855,142,980","235,523,771,275","-16,352,615,533","-18,521,148,795"
1217,영화금속,2020,"197,590,024,645","123,903,361,898","73,686,662,747","179,397,569,568","-6,062,068,476","-9,046,781,922"
1218,영화금속,2019,"201,880,456,881","131,162,598,567","70,717,858,314","232,624,501,276","2,018,153,288","264,119,331"
1219,영흥,2019,,,,,,
1220,예스코홀딩스,2021,"1,423,002,538,000","889,444,520,000","533,558,018,000","1,266,671,294,000","24,030,223,000","26,557,568,000"
1221,예스코홀딩스,2020,"1,564,088,965,000","1,042,780,635,000","521,308,330,000","1,101,425,077,000","10,030,341,000","-77,910,988,000"
1222,예스코홀딩스,2019,"1,544,289,720,000","935,303,806,000","608,985,914,000","1,108,191,971,000","22,143,229,000","22,132,122,000"
1223,오뚜기,2021,"2,605,839,008,802","1,067,386,662,130","1,538,452,346,672","2,739,036,859,209","166,575,352,719","129,977,855,166"
1224,오뚜기,2020,"2,339,299,659,460","897,375,181,638","1,441,924,477,822","2,595,880,911,641","198,445,222,459","110,380,198,569"
1225,오뚜기,2019,"2,152,123,515,409","805,641,073,941","1,346,482,441,468","2,359,651,224,603","148,278,491,049","99,795,074,801"
1226,오리엔트바이오,2021,"71,518,505,224","22,973,289,605","48,545,215,619","52,020,405,167","1,859,504,587","-15,633,406,102"
1227,오리엔트바이오,2020,"75,938,801,986","23,381,006,153","52,557,795,833","37,214,177,862","-12,361,005,153","-12,759,326,319"
1228,오리엔트바이오,2019,"84,088,996,364","21,442,606,030","62,646,390,334","30,373,353,893","-10,123,767,392","-30,174,299,094"
1229,오리온,2019,,,,,,
1230,오리온홀딩스,2021,"4,961,788,340,261","1,090,941,456,912","3,870,846,883,349","2,415,059,149,467","315,697,398,867","225,328,340,769"
1231,오리온홀딩스,2020,"4,497,550,946,110","1,002,841,041,096","3,494,709,905,014","2,280,487,378,280","308,628,634,832","218,531,878,719"
1232,오리온홀딩스,2019,"4,366,333,653,455","1,028,708,207,337","3,337,625,446,118","2,103,591,289,157","266,659,512,732","156,389,780,756"
1233,와이투솔루션,2021,"118,501,900,588","30,945,551,069","87,556,349,519","101,522,699,260","-4,529,522,233","-9,658,224,645"
1234,와이투솔루션,2020,"113,153,493,123","81,286,585,537","31,866,907,586","107,392,165,469","-4,156,945,046","-43,044,842,825"
1235,와이투솔루션,2019,"194,784,384,230","92,185,327,234","102,599,056,996","108,289,227,485","-5,099,545,226","-21,624,528,829"
1236,용평리조트,2021,"841,499,592,207","455,244,977,789","386,254,614,418","236,330,114,660","30,731,092,865","8,673,797,828"
1237,용평리조트,2020,"911,905,132,370","534,133,790,212","377,771,342,158","127,417,725,262","-6,952,265,836","-17,562,112,952"
1238,용평리조트,2019,"849,935,618,519","454,153,340,780","395,782,277,739","129,431,260,375","-4,124,128,982","-13,791,548,187"
1239,우리금융지주,2019,,,,,,
1240,우리금융지주,2019,,,,,,
1241,우성,2019,,,,,,
1242,우신시스템,2021,"309,605,708,018","220,358,554,970","89,247,153,048","262,337,789,266","-11,486,951,348","-12,911,457,219"
1243,우신시스템,2020,"324,516,701,631","224,284,592,348","100,232,109,283","240,664,448,213","-3,556,316,279","-14,012,532,662"
1244,우신시스템,2019,"317,622,151,961","201,310,609,188","116,311,542,773","253,392,101,853","1,858,383,314","3,963,962,916"
1245,우진,2019,,,,,,
1246,우진아이엔에스,2021,"114,656,381,311","17,562,306,021","97,094,075,290","89,474,130,717","-6,727,170,261","-3,212,005,328"
1247,우진아이엔에스,2020,"121,032,450,054","19,599,444,533","101,433,005,521","140,431,201,057","1,773,652,029","1,764,131,630"
1248,우진아이엔에스,2019,"133,250,154,093","26,299,557,213","106,950,596,880","107,307,025,495","880,296,142","2,124,867,939"
1249,우진플라임,2021,"276,360,691,146","194,240,950,584","82,119,740,562","233,989,445,051","16,624,863,041","22,511,894,621"
1250,우진플라임,2020,"267,621,933,339","206,845,325,711","60,776,607,628","204,996,134,086","9,434,363,974","7,769,632,709"
1251,우진플라임,2019,"267,791,145,501","215,158,970,005","52,632,175,496","181,802,338,349","-8,331,188,207","-13,605,914,722"
1252,웅진,2019,,,,,,
1253,웅진씽크빅,2021,"771,639,508,251","398,095,902,920","373,543,605,331","813,875,932,203","26,788,937,250","44,176,534,515"
1254,웅진씽크빅,2020,"666,079,005,348","291,360,210,470","374,718,794,878","646,135,586,860","13,993,153,478","357,915,118"
1255,웅진씽크빅,2019,"2,453,550,823,580","1,981,766,140,153","471,784,683,427","652,236,815,803","21,653,560,926","-150,612,377,175"
1256,원림,2021,"170,283,437,144","34,844,419,311","135,439,017,833","79,683,129,520","3,192,709,036","2,724,277,117"
1257,원림,2020,"177,323,381,954","43,929,962,444","133,393,419,510","68,366,893,076","5,424,322,792","18,304,753,591"
1258,원림,2019,"163,100,686,590","46,766,811,509","116,333,875,081","79,052,711,178","4,181,832,494","4,348,588,885"
1259,웰바이오텍,2021,"136,826,786,107","103,519,878,566","33,306,907,541","121,623,324,836","-3,903,266,061","-19,631,865,532"
1260,웰바이오텍,2020,"70,920,911,784","51,430,394,475","19,490,517,309","60,431,404,732","-12,572,108,243","-67,825,461,072"
1261,웰바이오텍,2019,"119,823,955,761","44,187,469,537","75,636,486,224","52,332,959,835","-6,446,548,833","-16,552,641,463"
1262,윌비스,2021,"288,026,485,577","183,381,461,941","104,645,023,636","276,483,060,881","4,388,624,769","-14,579,095,509"
1263,윌비스,2020,"284,787,599,903","185,657,188,601","99,130,411,302","239,612,065,664","2,385,302,936","-2,449,013,445"
1264,윌비스,2019,"281,045,531,513","179,191,426,659","101,854,104,854","269,623,315,685","-19,744,323,412","-36,493,420,169"
1265,유나이티드,2021,"380,032,751,461","79,323,819,798","300,708,931,663","221,039,962,913","33,225,316,258","28,648,749,061"
1266,유나이티드,2020,"353,433,062,527","76,542,018,608","276,891,043,919","215,949,552,653","40,125,938,480","26,613,256,986"
1267,유나이티드,2019,"331,243,655,541","76,144,663,553","255,098,991,988","221,310,874,550","34,479,474,273","30,915,946,389"
1268,유니드,2021,"1,347,710,902,764","354,619,998,629","993,090,904,135","1,097,266,460,279","168,338,557,976","182,423,116,307"
1269,유니드,2020,"1,120,794,922,952","338,797,020,291","781,997,902,661","890,460,358,535","96,249,278,752","76,818,319,159"
1270,유니드,2019,"1,076,285,813,831","367,476,915,131","708,808,898,700","875,163,630,213","84,757,896,965","67,465,575,939"
1271,유니온,2019,,,,,,
1272,유니온머티리얼,2021,"186,669,511,383","102,788,774,092","83,880,737,291","118,261,478,442","-848,992,713","543,550,735"
1273,유니온머티리얼,2020,"184,455,804,956","101,282,697,082","83,173,107,874","93,508,565,624","94,319,681","-1,373,788,568"
1274,유니온머티리얼,2019,"174,875,888,546","88,749,616,859","86,126,271,687","106,763,717,513","3,775,639,959","2,268,730,643"
1275,유니켐,2019,,,,,,
1276,유니퀘스트,2021,"490,332,217,891","181,823,563,167","308,508,654,724","590,983,230,900","24,548,653,862","60,395,383,783"
1277,유니퀘스트,2020,"379,977,750,281","143,296,165,575","236,681,584,706","402,809,427,295","9,010,532,063","20,521,129,589"
1278,유니퀘스트,2019,"349,702,333,313","135,266,546,967","214,435,786,346","335,250,952,214","6,862,123,694","22,448,564,091"
1279,유성기업,2021,"409,968,041,215","104,854,260,807","305,113,780,408","276,391,974,385","7,459,015,090","10,346,413,405"
1280,유성기업,2020,"411,316,942,346","116,177,970,037","295,138,972,309","241,545,669,236","-1,513,823,202","-2,972,498,187"
1281,유성기업,2019,"396,398,403,433","90,542,759,500","305,855,643,933","259,585,534,408","10,843,513,924","19,032,126,379"
1282,유수홀딩스,2021,"501,707,092,204","93,662,171,614","408,044,920,590",,"20,347,476,590","39,167,182,400"
1283,유수홀딩스,2020,"498,245,352,576","109,944,489,694","388,300,862,882",,"-15,196,368,259","62,940,465,244"
1284,유수홀딩스,2019,"521,957,790,172","193,360,416,885","328,597,373,287",,"-7,814,058,317","-2,460,450,006"
1285,유안타증권,2019,,,,,,
1286,유엔젤,2021,"61,716,673,610","9,512,538,390","52,204,135,220","29,681,809,011","3,147,724,544","14,606,475,501"
1287,유엔젤,2020,"48,567,846,707","13,146,431,420","35,421,415,287","27,063,345,089","1,199,379,872","-1,156,567,553"
1288,유엔젤,2019,"46,198,028,277","10,751,209,134","35,446,819,143","26,557,494,177","-2,346,573,632","-5,148,664,994"
1289,유유제약,2021,"192,985,287,597","64,300,209,429","128,685,078,168","115,655,484,997","1,200,168,223","-920,289,067"
1290,유유제약,2020,"154,901,006,984","37,864,565,521","117,036,441,463","98,119,846,404","6,270,927,155","2,412,605,436"
1291,유유제약,2019,"137,718,626,620","47,173,960,036","90,544,666,584","90,877,644,152","8,074,727,045","5,563,342,662"
1292,유진증권,2019,,,,,,
1293,유한양행,2021,"2,463,811,804,950","527,922,717,347","1,935,889,087,603","1,687,810,317,744","48,596,120,264","99,126,677,873"
1294,유한양행,2020,"2,393,522,100,926","547,019,907,073","1,846,502,193,853","1,619,865,302,675","84,255,098,219","190,401,937,316"
1295,유한양행,2019,"2,117,200,258,200","467,208,886,676","1,649,991,371,524","1,480,353,606,936","12,535,759,291","36,612,325,771"
1296,유화증권,2019,,,,,,
1297,율촌화학,2021,"666,716,497,526","320,650,272,517","346,066,225,009","538,734,197,699","11,020,409,544","8,452,589,713"
1298,율촌화학,2020,"613,344,958,708","265,701,496,981","347,643,461,727","520,654,569,706","26,719,627,349","20,177,727,841"
1299,율촌화학,2019,"606,491,433,930","264,507,839,337","341,983,594,593","506,617,380,665","25,843,126,782","18,212,447,578"
1300,이건산업,2021,"419,293,457,489","229,454,183,533","189,839,273,956","276,830,153,212","32,135,868,698","11,662,013,066"
1301,이건산업,2020,"383,232,664,393","210,728,508,363","172,504,156,030","256,935,916,427","5,827,112,326","1,685,631,976"
1302,이건산업,2019,"422,594,844,656","244,131,945,700","178,462,898,956","279,669,846,705","9,622,212,329","1,016,877,021"
1303,이구산업,2021,"323,941,424,422","201,231,109,378","122,710,315,044","334,356,731,952","35,627,429,435","21,053,901,722"
1304,이구산업,2020,"271,665,261,199","169,397,042,452","102,268,218,747","202,936,444,956","5,874,868,957","1,896,399,130"
1305,이구산업,2019,"263,335,449,030","162,112,437,879","101,223,011,151","210,304,345,587","647,536,927","-3,359,895,356"
1306,이노션,2021,"2,201,583,495,389","1,366,820,754,118","834,762,741,271","1,502,034,400,962","135,732,279,008","87,143,789,362"
1307,이노션,2020,"2,043,977,184,649","1,260,002,678,312","783,974,506,337","1,221,072,413,932","111,506,787,321","84,276,965,002"
1308,이노션,2019,"2,075,507,093,635","1,294,511,571,978","780,995,521,657","1,274,274,037,164","121,852,465,244","94,564,534,285"
1309,이마트,2021,"31,242,082,400,946","18,841,829,087,123","12,400,253,313,823","24,932,680,935,679","316,790,902,379","1,589,074,047,501"
1310,이마트,2020,"22,340,423,719,351","11,843,844,819,721","10,496,578,899,630","22,033,009,980,862","237,151,679,441","362,572,647,516"
1311,이마트,2019,"21,094,758,779,809","10,888,018,088,222","10,206,740,691,587","19,062,879,818,284","150,652,508,829","223,836,243,277"
1312,이수페타시스,2021,"449,678,765,264","324,186,855,631","125,491,909,633","469,621,094,131","46,875,580,199","-3,603,718,792"
1313,이수페타시스,2020,"389,384,712,550","324,275,898,196","65,108,814,354","393,228,673,369","12,785,970,787","-13,504,623,004"
1314,이수페타시스,2019,"416,712,435,733","340,687,564,484","76,024,871,249","514,238,394,051","-23,957,646,315","-91,099,124,274"
1315,이수화학,2021,"1,168,938,576,112","777,122,951,530","391,815,624,582","1,703,337,116,038","82,059,895,812","96,522,425,842"
1316,이수화학,2020,"969,058,837,583","683,246,292,614","285,812,544,969","1,313,295,206,977","-36,843,269,764","-143,142,308,843"
1317,이수화학,2019,"1,060,433,946,472","684,279,728,418","376,154,218,054","1,513,706,247,699","6,552,862,554","-21,989,834,048"
1318,이스타코,2021,"82,087,856,901","31,761,979,271","50,325,877,630","7,060,649,411","-329,699,958","1,497,240,167"
1319,이스타코,2020,"70,696,187,624","21,867,550,161","48,828,637,463","5,892,497,727","345,326,367","-57,403,066"
1320,이스타코,2019,"78,897,625,324","30,011,584,795","48,886,040,529","23,815,643,734","3,933,073,214","10,952,189,640"
1321,이아이디,2021,"519,321,206,547","261,615,872,818","257,705,333,729","222,431,164,891","-20,509,278,907","5,899,625,354"
1322,이아이디,2020,"225,852,507,228","78,640,062,741","147,212,444,487","165,214,849,817","-1,736,272,289","-22,444,302,318"
1323,이아이디,2019,"205,252,079,412","67,319,727,902","137,932,351,510","141,020,916,109","1,484,789,114","465,758,861"
1324,이엔플러스,2021,"102,809,878,473","30,435,535,805","72,374,342,668","55,395,307,036","-1,916,356,326","-19,549,396,989"
1325,이엔플러스,2020,"90,581,867,981","35,058,083,637","55,523,784,344","27,447,157,659","-8,333,208,991","-14,091,243,788"
1326,이엔플러스,2019,"117,265,158,693","71,424,498,860","45,840,659,833","40,364,028,857","-15,398,599,463","-34,347,929,092"
1327,이연제약,2021,"477,978,172,163","232,741,035,733","245,237,136,430","142,801,367,549","3,739,195,891","5,537,251,535"
1328,이연제약,2020,"317,609,837,018","87,520,569,279","230,089,267,739","130,034,153,187","4,149,719,254","3,844,427,140"
1329,이연제약,2019,"273,486,807,487","52,190,654,111","221,296,153,376","131,557,875,304","6,621,882,176","4,944,357,667"
1330,이월드,2021,"433,174,725,941","194,324,047,779","238,850,678,162","125,777,554,615","1,934,269,007","-13,811,440,442"
1331,이월드,2020,"447,853,889,847","85,228,986,991","362,624,902,856","131,483,804,560","-14,087,152,320","-15,416,352,044"
1332,이월드,2019,"481,844,099,742","94,805,649,072","387,038,450,670","183,199,029,146","17,433,450,209","12,866,243,276"
1333,이화산업,2019,,,,,,
1334,인디에프,2021,"125,281,293,277","87,338,281,443","37,943,011,834","148,698,938,125","-22,118,833,674","-20,111,635,209"
1335,인디에프,2020,"138,647,754,761","97,457,008,495","41,190,746,266","152,750,754,820","-20,002,505,448","-21,671,230,260"
